Datum,Region,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1604530800,G,512,354,24,22,7,1
1604530800,WE,298,183,0,13,10,0
1604530800,SLF,207,144,0,10,2,0
1604530800,NDH,166,108,2,11,5,0
1604530800,EIC,448,313,14,20,13,1
1604530800,ABG,374,196,4,0,7,0
1604530800,KYF,154,87,0,15,3,0
1604530800,SON,408,327,26,8,6,0
1604530800,WAK,247,189,3,3,8,1
1604530800,TH,8024,5608,217,313,162,5
1604530800,IK,341,270,7,10,9,0
1604530800,J,416,320,4,11,9,0
1604530800,SHL,74,50,2,3,7,0
1604530800,GRZ,858,714,48,27,6,0
1604530800,SM,512,313,11,32,7,0
1604530800,HBN,282,134,1,24,5,0
1604530800,GTH,518,420,31,8,5,0
1604530800,UH,296,208,4,16,6,0
1604530800,AP,299,196,6,12,1,0
1604530800,SOM,226,180,2,3,6,0
1604617200,SOK,314,254,12,17,6,0
1604617200,SHK,332,216,4,14,6,0
1604617200,EA,80,55,4,4,2,0
1604617200,EF,697,422,8,0,31,0
1604617200,G,525,368,24,13,14,0
1604617200,WE,316,193,0,18,10,0
1604617200,SLF,226,150,0,19,6,0
1604617200,NDH,173,117,2,7,9,0
1604617200,EIC,476,327,14,28,14,0
1604617200,ABG,405,212,4,31,16,0
1604617200,KYF,164,89,0,10,2,0
1604617200,SON,412,330,26,4,3,0
1604617200,WAK,256,201,3,9,12,0
1604617200,TH,8302,5809,217,278,201,0
1604617200,IK,346,274,7,5,4,0
1604617200,J,431,331,4,15,11,0
1604617200,SHL,80,53,2,6,3,0
1604617200,GRZ,866,722,48,8,8,0
1604617200,SM,534,326,11,22,13,0
1604617200,HBN,297,132,1,15,-2,0
1604617200,GTH,529,430,31,11,10,0
1604617200,UH,296,217,4,0,9,0
1604617200,AP,313,203,6,14,7,0
1604617200,SOM,234,187,2,8,7,0
1604703600,SOK,320,259,12,6,5,0
1604703600,SHK,344,240,4,12,24,0
1604703600,EA,80,57,4,0,2,0
1604703600,EF,757,470,8,60,48,0
1604703600,G,540,373,24,15,5,0
1604703600,WE,324,202,0,8,9,0
1604703600,SLF,244,154,0,18,4,0
1604703600,NDH,173,118,2,0,1,0
1604703600,EIC,521,337,14,45,10,0
1604703600,ABG,424,218,4,19,6,0
1604703600,KYF,167,93,1,3,4,1
1604703600,SON,418,339,26,6,9,0
1604703600,WAK,256,204,3,0,3,0
1604703600,TH,8620,6050,218,318,241,1
1604703600,IK,346,278,7,0,4,0
1604703600,J,442,339,4,11,8,0
1604703600,SHL,84,55,2,4,2,0
1604703600,GRZ,880,727,48,14,5,0
1604703600,SM,550,365,11,16,39,0
1604703600,HBN,316,147,1,19,15,0
1604703600,GTH,542,437,31,13,7,0
1604703600,UH,317,223,4,21,6,0
1604703600,AP,336,221,6,23,18,0
1604703600,SOM,239,194,2,5,7,0
1604790000,SOK,320,260,12,0,1,0
1604790000,SHK,355,243,4,11,3,0
1604790000,EA,80,58,4,0,1,0
1604790000,EF,784,502,8,27,32,0
1604790000,G,548,375,24,8,2,0
1604790000,WE,326,216,0,2,14,0
1604790000,SLF,260,157,0,16,3,0
1604790000,NDH,173,120,2,0,2,0
1604790000,EIC,548,343,14,27,6,0
1604790000,ABG,438,224,4,14,6,0
1604790000,KYF,180,96,1,13,3,0
1604790000,SON,425,347,26,7,8,0
1604790000,WAK,256,207,3,0,3,0
1604790000,TH,8831,6182,219,211,132,1
1604790000,IK,355,281,7,9,3,0
1604790000,J,442,348,4,0,9,0
1604790000,SHL,86,56,2,2,1,0
1604790000,GRZ,880,735,48,0,8,0
1604790000,SM,560,375,11,10,10,0
1604790000,HBN,344,151,1,28,4,0
1604790000,GTH,546,439,31,4,2,0
1604790000,UH,327,226,5,10,3,1
1604790000,AP,356,226,6,20,5,0
1604790000,SOM,242,197,2,3,3,0
1604876400,SOK,320,261,12,0,1,0
1604876400,SHK,360,245,4,5,2,0
1604876400,EA,80,59,4,0,1,0
1604876400,EF,806,528,8,22,26,0
1604876400,G,548,381,24,0,6,0
1604876400,WE,334,234,0,8,18,0
1604876400,SLF,262,168,0,2,11,0
1604876400,NDH,173,124,2,0,4,0
1604876400,EIC,548,346,14,0,3,0
1604876400,ABG,438,232,4,0,8,0
1604876400,KYF,184,105,1,4,9,0
1604876400,SON,431,353,26,6,6,0
1604876400,WAK,256,217,3,0,10,0
1604876400,TH,8963,6373,220,132,191,1
1604876400,IK,368,290,7,13,9,0
1604876400,J,442,359,4,0,11,0
1604876400,SHL,88,58,2,2,2,0
1604876400,GRZ,898,754,48,18,19,0
1604876400,SM,567,388,11,7,13,0
1604876400,HBN,346,152,1,2,1,0
1604876400,GTH,552,446,31,6,7,0
1604876400,UH,362,234,6,35,8,1
1604876400,AP,356,237,6,0,11,0
1604876400,SOM,244,202,2,2,5,0
1604962800,SOK,330,262,12,10,1,0
1604962800,SHK,369,255,5,9,10,1
1604962800,EA,92,63,4,12,4,0
1604962800,EF,850,560,8,44,32,0
1604962800,G,563,391,24,15,10,0
1604962800,WE,334,237,0,0,3,0
1604962800,SLF,276,172,1,14,4,1
1604962800,NDH,174,127,2,1,3,0
1604962800,EIC,577,354,14,29,8,0
1604962800,ABG,441,271,4,3,39,0
1604962800,KYF,184,112,1,0,7,0
1604962800,SON,432,359,27,1,6,1
1604962800,WAK,270,223,3,14,6,0
1604962800,TH,9172,6614,224,209,241,4
1604962800,IK,377,292,7,9,2,0
1604962800,J,456,370,4,14,11,0
1604962800,SHL,89,62,2,1,4,0
1604962800,GRZ,904,763,48,6,9,0
1604962800,SM,571,430,12,4,42,1
1604962800,HBN,357,166,1,11,14,0
1604962800,GTH,553,448,31,1,2,0
1604962800,UH,364,240,6,2,6,0
1604962800,AP,361,248,6,5,11,0
1604962800,SOM,248,209,2,4,7,0
1605049200,SOK,335,263,12,5,1,0
1605049200,SHK,383,261,6,14,6,1
1605049200,EA,93,64,4,1,1,0
1605049200,EF,855,601,9,5,41,1
1605049200,G,567,401,24,4,10,0
1605049200,WE,342,248,0,8,11,0
1605049200,SLF,285,178,1,9,6,0
1605049200,NDH,176,132,2,2,5,0
1605049200,EIC,587,376,14,10,22,0
1605049200,ABG,441,282,4,0,11,0
1605049200,KYF,202,117,1,18,5,0
1605049200,SON,436,360,28,4,1,1
1605049200,WAK,270,225,3,0,2,0
1605049200,TH,9375,6824,228,203,210,4
1605049200,IK,378,296,7,1,4,0
1605049200,J,467,380,4,11,10,0
1605049200,SHL,96,64,2,7,2,0
1605049200,GRZ,910,769,48,6,6,0
1605049200,SM,589,446,12,18,16,0
1605049200,HBN,400,181,1,43,15,0
1605049200,GTH,560,457,31,7,9,0
1605049200,UH,371,246,6,7,6,0
1605049200,AP,375,263,7,14,15,1
1605049200,SOM,257,214,2,9,5,0
1605135600,SOK,341,272,12,6,9,0
1605135600,SHK,395,267,7,12,6,1
1605135600,EA,92,64,4,-1,0,0
1605135600,EF,911,616,11,56,15,2
1605135600,G,583,413,25,16,12,1
1605135600,WE,342,254,0,0,6,0
1605135600,SLF,296,180,1,11,2,0
1605135600,NDH,186,138,2,10,6,0
1605135600,EIC,603,391,14,16,15,0
1605135600,ABG,489,291,4,48,9,0
1605135600,KYF,212,119,1,10,2,0
1605135600,SON,450,368,28,14,8,0
1605135600,WAK,270,233,3,0,8,0
1605135600,TH,9748,7012,234,373,188,6
1605135600,IK,395,308,7,17,12,0
1605135600,J,482,395,4,15,15,0
1605135600,SHL,98,67,2,2,3,0
1605135600,GRZ,918,779,48,8,10,0
1605135600,SM,615,455,12,26,9,0
1605135600,HBN,433,190,3,33,9,2
1605135600,GTH,583,463,31,23,6,0
1605135600,UH,406,252,6,35,6,0
1605135600,AP,384,279,7,9,16,0
1605135600,SOM,264,218,2,7,4,0
1605222000,SOK,352,277,12,11,5,0
1605222000,SHK,414,280,9,19,13,2
1605222000,EA,99,67,5,7,3,1
1605222000,EF,942,634,13,31,18,2
1605222000,G,593,430,26,10,17,1
1605222000,WE,362,263,0,20,9,0
1605222000,SLF,324,184,1,28,4,0
1605222000,NDH,197,140,2,11,2,0
1605222000,EIC,623,409,14,20,18,0
1605222000,ABG,509,306,4,20,15,0
1605222000,KYF,212,131,1,0,12,0
1605222000,SON,454,380,28,4,12,0
1605222000,WAK,294,242,3,24,9,0
1605222000,TH,10099,7234,240,351,222,6
1605222000,IK,408,313,7,13,5,0
1605222000,J,488,406,4,6,11,0
1605222000,SHL,101,69,2,3,2,0
1605222000,GRZ,927,786,48,9,7,0
1605222000,SM,639,482,12,24,27,0
1605222000,HBN,455,194,3,22,4,0
1605222000,GTH,605,464,31,22,1,0
1605222000,UH,413,265,6,7,13,0
1605222000,AP,396,292,7,12,13,0
1605222000,SOM,292,220,2,28,2,0
1605308400,SOK,358,281,12,6,4,0
1605308400,SHK,439,292,9,25,12,0
1605308400,EA,101,68,5,2,1,0
1605308400,EF,960,648,13,18,14,0
1605308400,G,605,434,26,12,4,0
1605308400,WE,362,274,0,0,11,0
1605308400,SLF,338,187,4,14,3,3
1605308400,NDH,198,145,2,1,5,0
1605308400,EIC,636,426,15,13,17,1
1605308400,ABG,534,323,4,25,17,0
1605308400,KYF,251,135,1,39,4,0
1605308400,SON,471,385,28,17,5,0
1605308400,WAK,302,244,3,8,2,0
1605308400,TH,10549,7404,247,450,170,7
1605308400,IK,452,318,7,44,5,0
1605308400,J,514,414,4,26,8,0
1605308400,SHL,101,70,2,0,1,0
1605308400,GRZ,938,790,48,11,4,0
1605308400,SM,662,495,12,23,13,0
1605308400,HBN,489,204,3,34,10,0
1605308400,GTH,631,469,31,26,5,0
1605308400,UH,499,276,9,86,11,3
1605308400,AP,408,302,7,12,10,0
1605308400,SOM,300,224,2,8,4,0
1605394800,SOK,358,284,12,0,3,0
1605394800,SHK,453,296,10,14,4,1
1605394800,EA,101,70,5,0,2,0
1605394800,EF,1004,681,14,44,33,1
1605394800,G,612,440,26,7,6,0
1605394800,WE,369,281,0,7,7,0
1605394800,SLF,354,195,4,16,8,0
1605394800,NDH,207,150,2,9,5,0
1605394800,EIC,642,440,16,6,14,1
1605394800,ABG,555,333,4,21,10,0
1605394800,KYF,257,139,3,6,4,2
1605394800,SON,486,389,29,15,4,1
1605394800,WAK,302,248,3,0,4,0
1605394800,TH,10755,7556,254,206,152,7
1605394800,IK,462,322,7,10,4,0
1605394800,J,522,417,4,8,3,0
1605394800,SHL,103,70,2,2,0,0
1605394800,GRZ,948,799,48,10,9,0
1605394800,SM,662,506,12,0,11,0
1605394800,HBN,510,206,4,21,2,1
1605394800,GTH,641,474,31,10,5,0
1605394800,UH,499,283,9,0,7,0
1605394800,AP,408,308,7,0,6,0
1605394800,SOM,300,225,2,0,1,0
1605481200,SOK,358,289,12,0,5,0
1605481200,SHK,457,302,10,4,6,0
1605481200,EA,101,72,5,0,2,0
1605481200,EF,1004,719,14,0,38,0
1605481200,G,612,461,26,0,21,0
1605481200,WE,370,288,0,1,7,0
1605481200,SLF,366,210,4,12,15,0
1605481200,NDH,211,158,2,4,8,0
1605481200,EIC,650,449,16,8,9,0
1605481200,ABG,579,337,4,24,4,0
1605481200,KYF,259,140,3,2,1,0
1605481200,SON,555,394,29,69,5,0
1605481200,WAK,302,250,3,0,2,0
1605481200,TH,10982,7767,254,227,211,0
1605481200,IK,487,333,7,25,11,0
1605481200,J,529,421,4,7,4,0
1605481200,SHL,107,71,2,4,1,0
1605481200,GRZ,958,807,48,10,8,0
1605481200,SM,683,526,12,21,20,0
1605481200,HBN,510,218,4,0,12,0
1605481200,GTH,654,480,31,13,6,0
1605481200,UH,499,293,9,0,10,0
1605481200,AP,417,317,7,9,9,0
1605481200,SOM,314,232,2,14,7,0
1605567600,SOK,374,298,12,16,9,0
1605567600,SHK,466,310,11,9,8,1
1605567600,EA,106,73,5,5,1,0
1605567600,EF,1013,751,15,9,32,1
1605567600,G,616,473,27,4,12,1
1605567600,WE,369,298,0,-1,10,0
1605567600,SLF,373,219,5,7,9,1
1605567600,NDH,221,164,2,10,6,0
1605567600,EIC,658,468,16,8,19,0
1605567600,ABG,594,355,4,15,18,0
1605567600,KYF,264,155,3,5,15,0
1605567600,SON,560,399,29,5,5,0
1605567600,WAK,332,253,3,30,3,0
1605567600,TH,11219,7987,264,237,220,10
1605567600,IK,510,335,7,23,2,0
1605567600,J,544,429,4,15,8,0
1605567600,SHL,107,74,2,0,3,0
1605567600,GRZ,967,818,48,9,11,0
1605567600,SM,686,538,12,3,12,0
1605567600,HBN,525,218,5,15,0,1
1605567600,GTH,655,490,33,1,10,2
1605567600,UH,538,305,12,39,12,3
1605567600,AP,418,328,7,1,11,0
1605567600,SOM,323,236,2,9,4,0
1605654000,SOK,387,305,12,13,7,0
1605654000,SHK,484,319,11,18,9,0
1605654000,EA,107,76,5,1,3,0
1605654000,EF,1041,772,15,28,21,0
1605654000,G,623,489,27,7,16,0
1605654000,WE,379,313,1,10,15,1
1605654000,SLF,373,228,5,0,9,0
1605654000,NDH,260,173,2,39,9,0
1605654000,EIC,679,490,16,21,22,0
1605654000,ABG,613,367,5,19,12,1
1605654000,KYF,281,169,3,17,14,0
1605654000,SON,587,410,31,27,11,2
1605654000,WAK,340,255,3,8,2,0
1605654000,TH,11605,8244,269,386,257,5
1605654000,IK,528,339,7,18,4,0
1605654000,J,544,438,4,0,9,0
1605654000,SHL,114,79,2,7,5,0
1605654000,GRZ,979,835,49,12,17,1
1605654000,SM,715,550,12,29,12,0
1605654000,HBN,578,236,5,53,18,0
1605654000,GTH,665,502,33,10,12,0
1605654000,UH,566,315,12,28,10,0
1605654000,AP,424,339,7,6,11,0
1605654000,SOM,338,245,2,15,9,0
1605740400,SOK,397,317,13,10,12,1
1605740400,SHK,503,328,12,19,9,1
1605740400,EA,114,79,5,7,3,0
1605740400,EF,1122,783,15,81,11,0
1605740400,G,636,501,27,13,12,0
1605740400,WE,384,324,1,5,11,0
1605740400,SLF,392,248,5,19,20,0
1605740400,NDH,262,176,2,2,3,0
1605740400,EIC,695,500,16,16,10,0
1605740400,ABG,636,387,5,23,20,0
1605740400,KYF,295,177,4,14,8,1
1605740400,SON,607,419,32,20,9,1
1605740400,WAK,351,257,3,11,2,0
1605740400,TH,12106,8481,279,501,237,10
1605740400,IK,606,347,7,78,8,0
1605740400,J,583,451,6,39,13,2
1605740400,SHL,118,83,2,4,4,0
1605740400,GRZ,991,842,49,12,7,0
1605740400,SM,751,568,14,36,18,2
1605740400,HBN,600,252,5,22,16,0
1605740400,GTH,685,512,34,20,10,1
1605740400,UH,597,327,13,31,12,1
1605740400,AP,430,352,7,6,13,0
1605740400,SOM,351,251,2,13,6,0
1605826800,SOK,424,321,13,27,4,0
1605826800,SHK,517,339,12,14,11,0
1605826800,EA,114,84,5,0,5,0
1605826800,EF,1145,796,15,23,13,0
1605826800,G,645,513,27,9,12,0
1605826800,WE,391,331,1,7,7,0
1605826800,SLF,393,259,5,1,11,0
1605826800,NDH,288,180,2,26,4,0
1605826800,EIC,695,527,16,0,27,0
1605826800,ABG,636,392,5,0,5,0
1605826800,KYF,330,182,4,35,5,0
1605826800,SON,620,426,32,13,7,0
1605826800,WAK,352,262,3,1,5,0
1605826800,TH,12446,8692,282,340,211,3
1605826800,IK,622,355,7,16,8,0
1605826800,J,583,463,6,0,12,0
1605826800,SHL,118,84,2,0,1,0
1605826800,GRZ,1007,854,49,16,12,0
1605826800,SM,771,584,14,20,16,0
1605826800,HBN,646,268,5,46,16,0
1605826800,GTH,713,518,35,28,6,1
1605826800,UH,625,335,13,28,8,0
1605826800,AP,446,366,8,16,14,1
1605826800,SOM,365,253,3,14,2,1
1605913200,SOK,444,327,13,20,6,0
1605913200,SHK,538,350,12,21,11,0
1605913200,EA,119,85,5,5,1,0
1605913200,EF,1201,824,15,56,28,0
1605913200,G,694,519,27,49,6,0
1605913200,WE,402,339,1,11,8,0
1605913200,SLF,461,267,8,68,8,3
1605913200,NDH,291,182,4,3,2,2
1605913200,EIC,728,540,16,33,13,0
1605913200,ABG,723,403,5,87,11,0
1605913200,KYF,355,194,4,25,12,0
1605913200,SON,622,427,32,2,1,0
1605913200,WAK,379,263,3,27,1,0
1605913200,TH,13132,8926,289,686,234,7
1605913200,IK,622,363,7,0,8,0
1605913200,J,608,482,6,25,19,0
1605913200,SHL,118,88,2,0,4,0
1605913200,GRZ,1025,867,49,18,13,0
1605913200,SM,825,600,16,54,16,2
1605913200,HBN,689,271,5,43,3,0
1605913200,GTH,724,530,35,11,12,0
1605913200,UH,691,370,13,66,35,0
1605913200,AP,459,376,8,13,10,0
1605913200,SOM,414,259,3,49,6,0
1605999600,SOK,463,331,13,19,4,0
1605999600,SHK,557,354,12,19,4,0
1605999600,EA,119,86,5,0,1,0
1605999600,EF,1239,856,17,38,32,2
1605999600,G,709,525,27,15,6,0
1605999600,WE,406,348,1,4,9,0
1605999600,SLF,477,277,8,16,10,0
1605999600,NDH,311,184,4,20,2,0
1605999600,EIC,731,547,16,3,7,0
1605999600,ABG,756,410,5,33,7,0
1605999600,KYF,359,197,4,4,3,0
1605999600,SON,647,440,32,25,13,0
1605999600,WAK,379,268,3,0,5,0
1605999600,TH,13548,9111,293,416,185,4
1605999600,IK,658,372,7,36,9,0
1605999600,J,629,488,6,21,6,0
1605999600,SHL,119,89,2,1,1,0
1605999600,GRZ,1038,877,49,13,10,0
1605999600,SM,839,614,16,14,14,0
1605999600,HBN,754,276,5,65,5,0
1605999600,GTH,766,540,37,42,10,2
1605999600,UH,691,387,13,0,17,0
1605999600,AP,476,380,8,17,4,0
1605999600,SOM,425,265,3,11,6,0
1606086000,SOK,476,338,13,13,7,0
1606086000,SHK,563,365,12,6,11,0
1606086000,EA,119,90,5,0,4,0
1606086000,EF,1250,884,19,11,28,2
1606086000,G,713,541,27,4,16,0
1606086000,WE,409,353,1,3,5,0
1606086000,SLF,510,290,8,33,13,0
1606086000,NDH,311,186,4,0,2,0
1606086000,EIC,731,561,16,0,14,0
1606086000,ABG,758,432,5,2,22,0
1606086000,KYF,363,205,4,4,8,0
1606086000,SON,647,453,32,0,13,0
1606086000,WAK,379,282,3,0,14,0
1606086000,TH,13740,9373,296,192,262,3
1606086000,IK,695,385,7,37,13,0
1606086000,J,629,498,6,0,10,0
1606086000,SHL,120,93,2,1,4,0
1606086000,GRZ,1062,892,49,24,15,0
1606086000,SM,865,628,16,26,14,0
1606086000,HBN,760,286,5,6,10,0
1606086000,GTH,774,556,38,8,16,1
1606086000,UH,691,399,13,0,12,0
1606086000,AP,478,389,8,2,9,0
1606086000,SOM,437,267,3,12,2,0
1606172400,SOK,495,347,13,19,9,0
1606172400,SHK,564,378,12,1,13,0
1606172400,EA,127,91,5,8,1,0
1606172400,EF,1260,904,20,10,20,1
1606172400,G,733,550,27,20,9,0
1606172400,WE,409,357,1,0,4,0
1606172400,SLF,531,306,9,21,16,1
1606172400,NDH,322,193,4,11,7,0
1606172400,EIC,754,573,16,23,12,0
1606172400,ABG,790,456,6,32,24,1
1606172400,KYF,367,214,4,4,9,0
1606172400,SON,685,474,36,38,21,4
1606172400,WAK,430,293,3,51,11,0
1606172400,TH,14169,9670,310,429,297,14
1606172400,IK,723,401,7,28,16,0
1606172400,J,629,506,6,0,8,0
1606172400,SHL,121,96,2,1,3,0
1606172400,GRZ,1080,901,49,18,9,0
1606172400,SM,884,644,16,19,16,0
1606172400,HBN,830,329,5,70,43,0
1606172400,GTH,774,569,38,0,13,0
1606172400,UH,735,415,18,44,16,5
1606172400,AP,481,399,8,3,10,0
1606172400,SOM,445,274,5,8,7,2
1606258800,SOK,519,352,13,24,5,0
1606258800,SHK,572,382,12,8,4,0
1606258800,EA,127,93,5,0,2,0
1606258800,EF,1283,932,20,23,28,0
1606258800,G,748,567,27,15,17,0
1606258800,WE,414,361,1,5,4,0
1606258800,SLF,563,319,10,32,13,1
1606258800,NDH,332,203,4,10,10,0
1606258800,EIC,776,585,19,22,12,3
1606258800,ABG,828,471,6,38,15,0
1606258800,KYF,378,224,6,11,10,2
1606258800,SON,726,495,37,41,21,1
1606258800,WAK,430,297,3,0,4,0
1606258800,TH,14621,9970,319,452,300,9
1606258800,IK,733,430,7,10,29,0
1606258800,J,659,517,6,30,11,0
1606258800,SHL,130,99,2,9,3,0
1606258800,GRZ,1103,908,49,23,7,0
1606258800,SM,903,667,16,19,23,0
1606258800,HBN,911,361,7,81,32,2
1606258800,GTH,801,587,38,27,18,0
1606258800,UH,735,427,18,0,12,0
1606258800,AP,490,405,8,9,6,0
1606258800,SOM,460,288,5,15,14,0
1606345200,SOK,549,364,13,30,12,0
1606345200,SHK,581,399,12,9,17,0
1606345200,EA,136,96,5,9,3,0
1606345200,EF,1336,945,20,53,13,0
1606345200,G,768,577,27,20,10,0
1606345200,WE,428,369,1,14,8,0
1606345200,SLF,598,334,10,35,15,0
1606345200,NDH,349,214,4,17,11,0
1606345200,EIC,803,605,20,27,20,1
1606345200,ABG,864,498,6,36,27,0
1606345200,KYF,397,232,7,19,8,1
1606345200,SON,747,508,37,21,13,0
1606345200,WAK,471,307,4,41,10,1
1606345200,TH,15249,10298,327,628,328,8
1606345200,IK,775,456,7,42,26,0
1606345200,J,682,534,6,23,17,0
1606345200,SHL,142,99,2,12,0,0
1606345200,GRZ,1123,918,50,20,10,1
1606345200,SM,932,687,16,29,20,0
1606345200,HBN,981,385,10,70,24,3
1606345200,GTH,822,600,39,21,13,1
1606345200,UH,786,445,18,51,18,0
1606345200,AP,498,410,8,8,5,0
1606345200,SOM,481,316,5,21,28,0
1606431600,SOK,574,376,13,25,12,0
1606431600,SHK,599,412,12,18,13,0
1606431600,EA,144,100,5,8,4,0
1606431600,EF,1362,958,21,26,13,1
1606431600,G,792,594,27,24,17,0
1606431600,WE,435,374,1,7,5,0
1606431600,SLF,617,348,10,19,14,0
1606431600,NDH,358,220,8,9,6,4
1606431600,EIC,814,618,20,11,13,0
1606431600,ABG,910,514,6,46,16,0
1606431600,KYF,424,250,7,27,18,0
1606431600,SON,756,526,37,9,18,0
1606431600,WAK,487,317,4,16,10,0
1606431600,TH,15823,10671,340,574,373,13
1606431600,IK,799,488,7,24,32,0
1606431600,J,700,546,7,18,12,1
1606431600,SHL,147,105,2,5,6,0
1606431600,GRZ,1157,927,50,34,9,0
1606431600,SM,976,715,22,44,28,6
1606431600,HBN,1044,420,11,63,35,1
1606431600,GTH,849,624,39,27,24,0
1606431600,UH,837,492,18,51,47,0
1606431600,AP,519,424,8,21,14,0
1606431600,SOM,523,323,5,42,7,0
1606518000,SOK,601,388,13,27,12,0
1606518000,SHK,613,433,13,14,21,1
1606518000,EA,150,102,5,6,2,0
1606518000,EF,1376,1001,21,14,43,0
1606518000,G,838,604,27,46,10,0
1606518000,WE,445,377,1,10,3,0
1606518000,SLF,636,371,13,19,23,3
1606518000,NDH,360,228,8,2,8,0
1606518000,EIC,849,630,20,35,12,0
1606518000,ABG,927,541,6,17,27,0
1606518000,KYF,444,257,7,20,7,0
1606518000,SON,823,541,37,67,15,0
1606518000,WAK,510,322,4,23,5,0
1606518000,TH,16364,10987,345,541,316,5
1606518000,IK,815,518,7,16,30,0
1606518000,J,725,558,7,25,12,0
1606518000,SHL,154,107,2,7,2,0
1606518000,GRZ,1191,943,50,34,16,0
1606518000,SM,1027,743,22,51,28,0
1606518000,HBN,1065,422,11,21,2,0
1606518000,GTH,862,636,39,13,12,0
1606518000,UH,860,506,18,23,14,0
1606518000,AP,532,428,8,13,4,0
1606518000,SOM,561,331,6,38,8,1
1606604400,SOK,618,399,13,17,11,0
1606604400,SHK,631,444,13,18,11,0
1606604400,EA,150,104,5,0,2,0
1606604400,EF,1376,1036,21,0,35,0
1606604400,G,852,610,27,14,6,0
1606604400,WE,451,381,1,6,4,0
1606604400,SLF,659,396,13,23,25,0
1606604400,NDH,360,237,8,0,9,0
1606604400,EIC,869,639,21,20,9,1
1606604400,ABG,937,552,6,10,11,0
1606604400,KYF,470,264,7,26,7,0
1606604400,SON,823,547,37,0,6,0
1606604400,WAK,510,329,4,0,7,0
1606604400,TH,16686,11262,346,322,275,1
1606604400,IK,827,546,7,12,28,0
1606604400,J,756,578,7,31,20,0
1606604400,SHL,156,108,2,2,1,0
1606604400,GRZ,1209,954,50,18,11,0
1606604400,SM,1066,763,22,39,20,0
1606604400,HBN,1126,424,11,61,2,0
1606604400,GTH,875,654,39,13,18,0
1606604400,UH,860,520,18,0,14,0
1606604400,AP,532,436,8,0,8,0
1606604400,SOM,573,341,6,12,10,0
1606690800,SOK,638,423,13,20,24,0
1606690800,SHK,640,457,13,9,13,0
1606690800,EA,150,109,5,0,5,0
1606690800,EF,1422,1094,21,46,58,0
1606690800,G,852,621,27,0,11,0
1606690800,WE,453,386,1,2,5,0
1606690800,SLF,659,419,13,0,23,0
1606690800,NDH,373,246,8,13,9,0
1606690800,EIC,899,648,21,30,9,0
1606690800,ABG,988,567,6,51,15,0
1606690800,KYF,472,268,7,2,4,0
1606690800,SON,873,560,37,50,13,0
1606690800,WAK,510,342,4,0,13,0
1606690800,TH,16998,11674,347,312,412,1
1606690800,IK,852,579,8,25,33,1
1606690800,J,759,599,7,3,21,0
1606690800,SHL,158,112,2,2,4,0
1606690800,GRZ,1223,973,50,14,19,0
1606690800,SM,1093,792,22,27,29,0
1606690800,HBN,1126,463,11,0,39,0
1606690800,GTH,880,671,39,5,17,0
1606690800,UH,860,542,18,0,22,0
1606690800,AP,541,446,8,9,10,0
1606690800,SOM,577,357,6,4,16,0
1606777200,SOK,649,431,14,11,8,1
1606777200,SHK,647,476,14,7,19,1
1606777200,EA,153,112,5,3,3,0
1606777200,EF,1425,1118,26,3,24,5
1606777200,G,866,632,27,14,11,0
1606777200,WE,453,393,1,0,7,0
1606777200,SLF,705,439,15,46,20,2
1606777200,NDH,417,274,8,44,28,0
1606777200,EIC,943,670,21,44,22,0
1606777200,ABG,989,590,6,1,23,0
1606777200,KYF,484,286,7,12,18,0
1606777200,SON,873,574,37,0,14,0
1606777200,WAK,562,354,4,52,12,0
1606777200,TH,17388,12133,360,390,459,13
1606777200,IK,852,613,8,0,34,0
1606777200,J,771,612,9,12,13,2
1606777200,SHL,162,115,2,4,3,0
1606777200,GRZ,1232,997,50,9,24,0
1606777200,SM,1123,820,23,30,28,1
1606777200,HBN,1162,527,11,36,64,0
1606777200,GTH,885,690,40,5,19,1
1606777200,UH,905,576,18,45,34,0
1606777200,AP,549,460,8,8,14,0
1606777200,SOM,581,374,6,4,17,0
1606863600,SOK,680,451,14,31,20,0
1606863600,SHK,656,491,14,9,15,0
1606863600,EA,158,115,5,5,3,0
1606863600,EF,1468,1142,26,43,24,0
1606863600,G,889,647,28,23,15,1
1606863600,WE,456,401,1,3,8,0
1606863600,SLF,748,457,16,43,18,1
1606863600,NDH,433,280,8,16,6,0
1606863600,EIC,943,683,21,0,13,0
1606863600,ABG,1008,597,8,19,7,2
1606863600,KYF,497,301,8,13,15,1
1606863600,SON,919,588,37,46,14,0
1606863600,WAK,594,358,4,32,4,0
1606863600,TH,17859,12483,378,471,350,18
1606863600,IK,878,646,8,26,33,0
1606863600,J,774,636,10,3,24,1
1606863600,SHL,175,120,2,13,5,0
1606863600,GRZ,1267,1015,50,35,18,0
1606863600,SM,1149,853,26,26,33,3
1606863600,HBN,1200,524,19,38,-3,8
1606863600,GTH,901,712,40,16,22,0
1606863600,UH,905,599,18,0,23,0
1606863600,AP,558,471,8,9,11,0
1606863600,SOM,603,396,7,22,22,1
1606950000,SOK,704,473,14,24,22,0
1606950000,SHK,671,507,15,15,16,1
1606950000,EA,159,119,5,1,4,0
1606950000,EF,1512,1157,28,44,15,2
1606950000,G,910,657,28,21,10,0
1606950000,WE,456,407,1,0,6,0
